lat,lng,time,license,model,engine,chassis
15.7136499,74.3796266,2018-09-09T18:34:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7122766,74.3797099,2018-09-09T18:34:56+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7112833,74.3790533,2018-09-09T18:35:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7098866,74.3777266,2018-09-09T18:35:56+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7078266,74.3766816,2018-09-09T18:36:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.70554,74.37491,2018-09-09T18:36:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7028233,74.3745866,2018-09-09T18:37:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.7011383,74.3730616,2018-09-09T18:37:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.699095,74.3720733,2018-09-09T18:38:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69709,74.3708049,2018-09-09T18:38:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69584,74.3701316,2018-09-09T18:39:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6948816,74.3684666,2018-09-09T18:39:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6934016,74.36629,2018-09-09T18:40:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.692735,74.3654966,2018-09-09T18:40:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.691595,74.36403,2018-09-09T18:41:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6898333,74.3625166,2018-09-09T18:41:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68901,74.3597633,2018-09-09T18:42:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6888066,74.3573733,2018-09-09T18:42:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68749,74.3548766,2018-09-09T18:43:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6861533,74.351785,2018-09-09T18:43:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6857916,74.347865,2018-09-09T18:44:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6872466,74.3448083,2018-09-09T18:44:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6876716,74.34188,2018-09-09T18:45:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6876683,74.3389466,2018-09-09T18:45:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6876666,74.335285,2018-09-09T18:46:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6874266,74.3324,2018-09-09T18:46:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68731,74.3307716,2018-09-09T18:47:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6870966,74.329115,2018-09-09T18:47:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6864533,74.3271099,2018-09-09T18:48:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6861516,74.3250166,2018-09-09T18:48:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6866866,74.3222,2018-09-09T18:49:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6865099,74.3190883,2018-09-09T18:49:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.686245,74.3155833,2018-09-09T18:50:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6860016,74.3124116,2018-09-09T18:50:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6858666,74.3093883,2018-09-09T18:51:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68611,74.30586,2018-09-09T18:51:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6869466,74.3028066,2018-09-09T18:52:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68717,74.2994049,2018-09-09T18:52:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6868816,74.29686,2018-09-09T18:53:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6871266,74.29402,2018-09-09T18:53:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.686575,74.2910066,2018-09-09T18:54:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6852066,74.2881883,2018-09-09T18:54:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6840933,74.2853633,2018-09-09T18:55:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68282,74.2828283,2018-09-09T18:55:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6826683,74.2812216,2018-09-09T18:56:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68362,74.2789366,2018-09-09T18:56:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68428,74.2757933,2018-09-09T18:57:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6862933,74.2733733,2018-09-09T18:57:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68898,74.2732433,2018-09-09T18:58:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6891616,74.27058,2018-09-09T18:58:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69009,74.2692866,2018-09-09T18:59:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6904516,74.2663416,2018-09-09T18:59:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69109,74.263765,2018-09-09T19:00:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6923349,74.261345,2018-09-09T19:00:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69407,74.2580666,2018-09-09T19:01:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.695245,74.255195,2018-09-09T19:01:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6960983,74.2517866,2018-09-09T19:02:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6957233,74.24881,2018-09-09T19:02:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6963916,74.2455416,2018-09-09T19:03:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6964016,74.24164,2018-09-09T19:03:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6968633,74.23771,2018-09-09T19:04:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6973533,74.2350416,2018-09-09T19:04:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.697535,74.2321283,2018-09-09T19:05:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6975266,74.2287716,2018-09-09T19:05:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6982466,74.2251933,2018-09-09T19:06:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6974283,74.2225616,2018-09-09T19:06:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6973916,74.2206166,2018-09-09T19:07:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6977616,74.2200699,2018-09-09T19:07:44+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6977616,74.2200699,2018-09-09T19:07:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69852,74.2196083,2018-09-09T19:08:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69858,74.2174416,2018-09-09T19:08:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6969816,74.2148949,2018-09-09T19:09:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6962683,74.212685,2018-09-09T19:09:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6965183,74.2107766,2018-09-09T19:10:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6946133,74.2087183,2018-09-09T19:10:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.69315,74.2054716,2018-09-09T19:11:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6918766,74.2027033,2018-09-09T19:11:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6909283,74.20066,2018-09-09T19:12:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6901566,74.1976983,2018-09-09T19:12:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6896216,74.1959816,2018-09-09T19:13:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6883283,74.194,2018-09-09T19:13:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6866833,74.1915566,2018-09-09T19:14:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68395,74.1904466,2018-09-09T19:14:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6827883,74.188315,2018-09-09T19:15:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.68202,74.185445,2018-09-09T19:15:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.682875,74.1824566,2018-09-09T19:16:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6821433,74.1795433,2018-09-09T19:16:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6817083,74.1783133,2018-09-09T19:17:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6806983,74.1767599,2018-09-09T19:17:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.679265,74.1755266,2018-09-09T19:18:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6777466,74.1740783,2018-09-09T19:18:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.67581,74.173315,2018-09-09T19:19:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.673815,74.1706933,2018-09-09T19:19:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6745416,74.168085,2018-09-09T19:20:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6729483,74.1667033,2018-09-09T19:20:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6733583,74.1645433,2018-09-09T19:21:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6724966,74.1633449,2018-09-09T19:21:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.67255,74.1615166,2018-09-09T19:22:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.671735,74.1602916,2018-09-09T19:22:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6705966,74.15805,2018-09-09T19:23:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6705116,74.1553733,2018-09-09T19:23:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6686766,74.1533916,2018-09-09T19:24:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6659616,74.1533783,2018-09-09T19:24:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6637966,74.1522883,2018-09-09T19:25:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6625516,74.14911,2018-09-09T19:25:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6615933,74.1480133,2018-09-09T19:26:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6589066,74.1475666,2018-09-09T19:26:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6557683,74.1484,2018-09-09T19:27:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6535799,74.1465266,2018-09-09T19:27:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6527316,74.1437266,2018-09-09T19:28:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6526483,74.14121,2018-09-09T19:28:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.651615,74.1381616,2018-09-09T19:29:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6493533,74.1356266,2018-09-09T19:29:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.64939,74.1334366,2018-09-09T19:30:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6501283,74.130565,2018-09-09T19:30:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6507316,74.1287516,2018-09-09T19:31:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6511566,74.1268566,2018-09-09T19:31:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.65072,74.123565,2018-09-09T19:32:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.65136,74.1203416,2018-09-09T19:32:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.65088,74.1210566,2018-09-09T19:33:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6493033,74.1228116,2018-09-09T19:33:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.649535,74.120535,2018-09-09T19:34:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.649805,74.1184633,2018-09-09T19:34:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6488416,74.1172733,2018-09-09T19:35:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.64868,74.1150333,2018-09-09T19:35:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6494366,74.1146716,2018-09-09T19:36:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6476583,74.1135483,2018-09-09T19:36:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6473633,74.1122233,2018-09-09T19:37:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6464233,74.111415,2018-09-09T19:37:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6453249,74.1119216,2018-09-09T19:38:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6440733,74.1127899,2018-09-09T19:38:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6420116,74.1128116,2018-09-09T19:39:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6414083,74.1145916,2018-09-09T19:39:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.63949,74.1164616,2018-09-09T19:40:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6377433,74.1173199,2018-09-09T19:40:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.63558,74.1177199,2018-09-09T19:41:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6348283,74.1195199,2018-09-09T19:41:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6349683,74.1176233,2018-09-09T19:42:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6369283,74.1167916,2018-09-09T19:42:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6384199,74.1151416,2018-09-09T19:43:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6390583,74.113905,2018-09-09T19:43:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.637585,74.1151416,2018-09-09T19:44:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6362916,74.1160949,2018-09-09T19:44:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.634645,74.1162249,2018-09-09T19:45:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6332383,74.1177716,2018-09-09T19:45:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6322866,74.1191666,2018-09-09T19:46:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6299383,74.1191816,2018-09-09T19:46:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.628075,74.1195183,2018-09-09T19:47:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6266383,74.1189016,2018-09-09T19:47:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.624875,74.1190833,2018-09-09T19:48:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6223183,74.1193216,2018-09-09T19:48:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.62011,74.1194916,2018-09-09T19:49:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6180283,74.1202116,2018-09-09T19:49:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6164016,74.1199516,2018-09-09T19:50:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6153666,74.1198816,2018-09-09T19:50:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.61333,74.1194449,2018-09-09T19:51:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6127133,74.1183283,2018-09-09T19:51:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6125366,74.1163883,2018-09-09T19:52:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6120383,74.1143583,2018-09-09T19:52:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.61175,74.1124016,2018-09-09T19:53:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6129433,74.1111516,2018-09-09T19:53:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6142416,74.1094399,2018-09-09T19:54:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6125083,74.10864,2018-09-09T19:54:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6106433,74.10957,2018-09-09T19:55:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6084616,74.1083283,2018-09-09T19:55:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6073316,74.1063333,2018-09-09T19:56:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6065549,74.1051533,2018-09-09T19:56:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6061483,74.103705,2018-09-09T19:57:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6057099,74.1027333,2018-09-09T19:57:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6057933,74.1016883,2018-09-09T19:58:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6073499,74.1004899,2018-09-09T19:58:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.609295,74.1000316,2018-09-09T19:59:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6095583,74.098485,2018-09-09T19:59:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6113116,74.0965066,2018-09-09T20:00:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.612135,74.0946283,2018-09-09T20:00:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6133383,74.09231,2018-09-09T20:01:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6155333,74.0907033,2018-09-09T20:01:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.615555,74.0886233,2018-09-09T20:02:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6149766,74.08621,2018-09-09T20:02:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6150516,74.0841283,2018-09-09T20:03:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6140583,74.0811266,2018-09-09T20:03:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.61409,74.0782116,2018-09-09T20:04:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6142116,74.0766133,2018-09-09T20:04:43+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6142116,74.0766133,2018-09-09T20:04:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6139633,74.0759133,2018-09-09T20:05:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.61362,74.0749583,2018-09-09T20:05:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6134083,74.0735299,2018-09-09T20:06:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.613575,74.0714183,2018-09-09T20:06:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6129333,74.0697383,2018-09-09T20:07:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.61175,74.0679533,2018-09-09T20:07:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6105866,74.0661583,2018-09-09T20:08:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6098633,74.0650783,2018-09-09T20:08:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6088016,74.0637166,2018-09-09T20:09:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.60756,74.0619766,2018-09-09T20:09:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6063183,74.0603183,2018-09-09T20:10:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6051266,74.0587083,2018-09-09T20:10:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.60307,74.0566999,2018-09-09T20:11:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6019999,74.0538683,2018-09-09T20:11:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.6007766,74.0509016,2018-09-09T20:12:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.599735,74.0497233,2018-09-09T20:12:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.597805,74.0488166,2018-09-09T20:13:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5951066,74.047055,2018-09-09T20:13:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5941899,74.0449416,2018-09-09T20:14:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.593585,74.041625,2018-09-09T20:14:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5926016,74.0388416,2018-09-09T20:15:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.59179,74.0361833,2018-09-09T20:15:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5917766,74.0340616,2018-09-09T20:16:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5903933,74.0326016,2018-09-09T20:16:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5887583,74.030435,2018-09-09T20:17:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5876433,74.0285033,2018-09-09T20:17:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5866899,74.0272766,2018-09-09T20:18:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.585035,74.0251816,2018-09-09T20:18:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5838466,74.0227833,2018-09-09T20:19:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5820066,74.0205966,2018-09-09T20:19:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5794066,74.0201216,2018-09-09T20:20:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5773833,74.0197333,2018-09-09T20:20:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5748783,74.0190183,2018-09-09T20:21:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.57219,74.0169783,2018-09-09T20:21:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5714166,74.0148883,2018-09-09T20:22:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5710716,74.0127516,2018-09-09T20:22:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.570225,74.011585,2018-09-09T20:23:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5692516,74.0097616,2018-09-09T20:23:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.56753,74.0087716,2018-09-09T20:24:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5660133,74.0086983,2018-09-09T20:24:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5652933,74.0083066,2018-09-09T20:25:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5650366,74.0082433,2018-09-09T20:25:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5650366,74.0082433,2018-09-09T20:25:37+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.56517,74.0088166,2018-09-09T20:26:07+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5652316,74.0089333,2018-09-09T20:26:13+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5652316,74.0089333,2018-09-09T20:26:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5659166,74.0081249,2018-09-09T20:26:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.5666866,74.00641,2018-09-09T20:27:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.567905,74.0047633,2018-09-09T20:27:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
15.56806,74.0025066,2018-09-09T20:28:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
